#EXPORTTYPE:DATA SINGLE							
#FILE:A+.ngb-sla							
#FORMAT:NETZSCH5							
#FTYPE:ANSI							
#IDENTITY:A-2+							
#DECIMAL:POINT							
#SEPARATOR:SEMICOLON							
#MTYPE:DIL							
#INSTRUMENT:NETZSCH DIL 402SE							
#PROJECT:1							
#DATE/TIME:10.12.2019 13:35							
#CORR. FILE:							
#TEMPCAL:TCALZERO.TMX							
#LABORATORY:1							
#OPERATOR:1							
#REMARK:							
#SAMPLE:A-2+							
#SAMPLE LENGTH /mm:23.75							
#MATERIAL:							
#MEASMODE:Standard Expansion							
#M.RANGE /¶Ãm:20000							
#CORR. CODE:010							
#RANGE:-110°„C/5.0(K/min)/200°„C							
#SEGMENT:S1/1							
#SEG. 1:-110°„C/5.0(K/min)/200°„C							
							
##Temp./°„C	Time/min	dL/Lo					
34.7	28.95283	-0.001311113					
34.8	28.97279	-0.001311339					
34.9	28.99276	-0.001311324					
35	29.01272	-0.001311487					
35.1	29.03266	-0.001311578					
35.2	29.05261	-0.001311693					
35.3	29.07255	-0.001311686					
35.4	29.0925	-0.001311761					
35.5	29.11246	-0.001311824					
35.6	29.1324	-0.001311781					
35.7	29.15236	-0.001311899					
35.8	29.17232	-0.001311809					
35.9	29.19228	-0.001311943					
36	29.21224	-0.001311844					
36.1	29.23221	-0.001311807					
36.2	29.25218	-0.001311777					
36.3	29.27214	-0.001311693					
36.4	29.2921	-0.001311593					
36.5	29.31205	-0.001311508					
36.6	29.33201	-0.001311499					
36.7	29.35196	-0.001311217					
36.8	29.37192	-0.001311184					
36.9	29.39188	-0.001310909					
37	29.41183	-0.001310831					
37.1	29.43177	-0.001310676					
37.2	29.45173	-0.001310455					
37.3	29.47169	-0.001310193					
37.4	29.49165	-0.001310003					
37.5	29.51162	-0.001309844					
37.6	29.53157	-0.001309406					
37.7	29.55154	-0.001309262					
37.8	29.57148	-0.001308935					
37.9	29.59144	-0.001308574					
38	29.6114	-0.001308349					
38.1	29.63134	-0.001308071					
38.2	29.65133	-0.001307761					
38.3	29.6713	-0.001307325					
38.4	29.69125	-0.001307072					
38.5	29.71126	-0.00130672					
38.6	29.73126	-0.001306386					
38.7	29.75126	-0.001305952					
38.8	29.77127	-0.001305626					
38.9	29.7913	-0.001305396					
39	29.81131	-0.001304913					
39.1	29.83133	-0.001304598					
39.2	29.85136	-0.001304178					
39.3	29.87134	-0.001303805					
39.4	29.89137	-0.001303312					
39.5	29.91141	-0.001302939					
39.6	29.9314	-0.001302508					
39.7	29.95141	-0.00130201					
39.8	29.97143	-0.001301609					
39.9	29.99145	-0.001301061					
40	30.01146	-0.001300675					
40.1	30.03146	-0.001300093					
40.2	30.05148	-0.001299641					
40.3	30.07146	-0.001299112					
40.4	30.09148	-0.001298616					
40.5	30.11148	-0.001297977					
40.6	30.13145	-0.001297436					
40.7	30.15143	-0.001296937					
40.8	30.17137	-0.001296252					
40.9	30.1913	-0.001295735					
41	30.21125	-0.00129519					
41.1	30.2312	-0.001294578					
41.2	30.25114	-0.001293966					
41.3	30.27108	-0.001293391					
41.4	30.29103	-0.001292753					
41.5	30.31092	-0.001292159					
41.6	30.33084	-0.001291517					
41.7	30.3508	-0.001290898					
41.8	30.37074	-0.001290186					
41.9	30.39068	-0.001289504					
42	30.41059	-0.001288826					
42.1	30.4305	-0.001288208					
42.2	30.45043	-0.0012875					
42.3	30.47037	-0.001286704					
42.4	30.49029	-0.00128611					
42.5	30.51021	-0.001285372					
42.6	30.53013	-0.001284605					
42.7	30.55006	-0.001283893					
42.8	30.57002	-0.001283143					
42.9	30.58998	-0.001282416					
43	30.60993	-0.001281519					
43.1	30.62987	-0.001280834					
43.2	30.64982	-0.001279902					
43.3	30.66979	-0.001279202					
43.4	30.68976	-0.001278294					
43.5	30.70973	-0.001277574					
43.6	30.72972	-0.001276714					
43.7	30.74969	-0.001275877					
43.8	30.76967	-0.001274959					
43.9	30.78964	-0.001274157					
44	30.80962	-0.001273297					
44.1	30.82962	-0.001272326					
44.2	30.84961	-0.001271538					
44.3	30.86962	-0.001270603					
44.4	30.88961	-0.001269696					
44.5	30.90959	-0.001268821					
44.6	30.92959	-0.001267861					
44.7	30.9496	-0.001267115					
44.8	30.9696	-0.001266011					
44.9	30.98957	-0.001265164					
45	31.00956	-0.001264222					
45.1	31.02956	-0.001263236					
45.2	31.04955	-0.001262305					
45.3	31.06952	-0.001261371					
45.4	31.08947	-0.00126041					
45.5	31.10943	-0.001259356					
45.6	31.12941	-0.001258432					
45.7	31.14937	-0.001257467					
45.8	31.16936	-0.001256496					
45.9	31.18932	-0.001255327					
46	31.20927	-0.001254366					
46.1	31.22925	-0.001253456					
46.2	31.24923	-0.001252302					
46.3	31.2692	-0.001251273					
46.4	31.28916	-0.001250305					
46.5	31.30914	-0.00124919					
46.6	31.32915	-0.001248141					
46.7	31.34913	-0.001247076					
46.8	31.36912	-0.001246009					
46.9	31.38911	-0.001244999					
47	31.40911	-0.00124387					
47.1	31.42911	-0.001242793					
47.2	31.44911	-0.0012417					
47.3	31.46913	-0.001240599					
47.4	31.48914	-0.001239497					
47.5	31.50917	-0.001238351					
47.6	31.5292	-0.001237232					
47.7	31.54921	-0.001236136					
47.8	31.56923	-0.001235079					
47.9	31.58926	-0.001233817					
48	31.60927	-0.001232675					
48.1	31.62929	-0.001231511					
48.2	31.64929	-0.00123043					
48.3	31.66931	-0.001229279					
48.4	31.68933	-0.001227967					
48.5	31.70934	-0.001226923					
48.6	31.72937	-0.001225769					
48.7	31.7494	-0.001224469					
48.8	31.76941	-0.001223354					
48.9	31.78943	-0.00122216					
49	31.80944	-0.001220851					
49.1	31.82946	-0.001219749					
49.2	31.84945	-0.001218512					
49.3	31.86946	-0.001217326					
49.4	31.88946	-0.001216119					
49.5	31.90948	-0.001214774					
49.6	31.92949	-0.001213601					
49.7	31.94952	-0.001212402					
49.8	31.96953	-0.001211111					
49.9	31.98952	-0.00120991					
50	32.00952	-0.001208685					
50.1	32.02953	-0.001207429					
50.2	32.04951	-0.001206037					
50.3	32.06952	-0.001204943					
50.4	32.08954	-0.001203569					
50.5	32.10957	-0.001202309					
50.6	32.12962	-0.001201089					
50.7	32.14964	-0.001199786					
50.8	32.16964	-0.001198512					
50.9	32.18965	-0.001197168					
51	32.2097	-0.001195885					
51.1	32.22971	-0.001194591					
51.2	32.24976	-0.001193186					
51.3	32.26979	-0.001192004					
51.4	32.28982	-0.001190797					
51.5	32.30985	-0.001189361					
51.6	32.32987	-0.001188075					
51.7	32.3499	-0.001186851					
51.8	32.3699	-0.00118541					
51.9	32.38994	-0.001184118					
52	32.40996	-0.001182796					
52.1	32.43	-0.001181421					
52.2	32.45002	-0.00118001					
52.3	32.47007	-0.001178649					
52.4	32.49006	-0.001177264					
52.5	32.51008	-0.001175919					
52.6	32.53007	-0.001174449					
52.7	32.55004	-0.00117322					
52.8	32.57001	-0.00117176					
52.9	32.58998	-0.001170319					
53	32.60995	-0.001168936					
53.1	32.6299	-0.001167598					
53.2	32.64987	-0.00116622					
53.3	32.66985	-0.001164734					
53.4	32.6898	-0.001163362					
53.5	32.70978	-0.001161993					
53.6	32.72974	-0.001160483					
53.7	32.74968	-0.00115905					
53.8	32.76963	-0.001157676					
53.9	32.78958	-0.001156275					
54	32.80953	-0.001154789					
54.1	32.82946	-0.001153407					
54.2	32.8494	-0.001151884					
54.3	32.86934	-0.00115057					
54.4	32.88927	-0.001149063					
54.5	32.90924	-0.001147714					
54.6	32.92917	-0.001146237					
54.7	32.94912	-0.001144669					
54.8	32.96907	-0.001143287					
54.9	32.989	-0.001141792					
55	33.00896	-0.001140365					
55.1	33.02893	-0.001138829					
55.2	33.04887	-0.001137403					
55.3	33.06883	-0.00113594					
55.4	33.08876	-0.001134346					
55.5	33.10874	-0.001132974					
55.6	33.12869	-0.001131398					
55.7	33.14866	-0.001129953					
55.8	33.16862	-0.001128311					
55.9	33.18861	-0.001126963					
56	33.20859	-0.001125425					
56.1	33.22858	-0.001123805					
56.2	33.24858	-0.001122267					
56.3	33.26857	-0.001120772					
56.4	33.28856	-0.001119269					
56.5	33.30854	-0.001117625					
56.6	33.32852	-0.0011161					
56.7	33.3485	-0.001114614					
56.8	33.36847	-0.001113057					
56.9	33.38847	-0.001111369					
57	33.40847	-0.001109951					
57.1	33.42845	-0.001108387					
57.2	33.44843	-0.001106729					
57.3	33.46843	-0.001105172					
57.4	33.48843	-0.00110358					
57.5	33.5084	-0.001101993					
57.6	33.52836	-0.001100402					
57.7	33.54833	-0.001098739					
57.8	33.56831	-0.001097189					
57.9	33.58828	-0.001095601					
58	33.60825	-0.001093934					
58.1	33.62819	-0.001092345					
58.2	33.64814	-0.001090695					
58.3	33.6681	-0.001089027					
58.4	33.68807	-0.001087307					
58.5	33.70802	-0.001085676					
58.6	33.72797	-0.001084001					
58.7	33.7479	-0.001082428					
58.8	33.76785	-0.001082053					
58.9	33.78781	-0.001080087					
59	33.80773	-0.001078409					
59.1	33.8277	-0.001076616					
59.2	33.84765	-0.001074885					
59.3	33.86758	-0.001073112					
59.4	33.88751	-0.001071409					
59.5	33.90745	-0.001069726					
59.6	33.92741	-0.001067927					
59.7	33.94736	-0.001066249					
59.8	33.96731	-0.001064491					
59.9	33.98725	-0.001062779					
60	34.00719	-0.001061051					
60.1	34.02712	-0.00105927					
60.2	34.04708	-0.001057605					
60.3	34.06705	-0.00105588					
60.4	34.08698	-0.001054118					
60.5	34.10694	-0.001052244					
60.6	34.12691	-0.001050717					
60.7	34.14685	-0.001048938					
60.8	34.16684	-0.001047143					
60.9	34.1868	-0.001045507					
61	34.20674	-0.001043737					
61.1	34.22672	-0.001042032					
61.2	34.24668	-0.001040225					
61.3	34.26666	-0.001038517					
61.4	34.28665	-0.00103678					
61.5	34.30665	-0.001035037					
61.6	34.32663	-0.001033326					
61.7	34.34662	-0.001031559					
61.8	34.3666	-0.001029789					
61.9	34.38657	-0.001027957					
62	34.40651	-0.001026182					
62.1	34.42648	-0.001024359					
62.2	34.44646	-0.001022484					
62.3	34.46644	-0.001020716					
62.4	34.48643	-0.001018895					
62.5	34.50644	-0.001017027					
62.6	34.52644	-0.001015223					
62.7	34.54644	-0.001013378					
62.8	34.56646	-0.001011536					
62.9	34.58648	-0.001009639					
63	34.60649	-0.001007815					
63.1	34.62652	-0.001005986					
63.2	34.64653	-0.001004161					
63.3	34.66651	-0.001002341					
63.4	34.6865	-0.001000393					
63.5	34.70647	-0.000998655					
63.6	34.72644	-0.000996646					
63.7	34.74642	-0.000994841					
63.8	34.76641	-0.000992996					
63.9	34.7864	-0.000991113					
64	34.80645	-0.000989215					
64.1	34.82648	-0.00098733					
64.2	34.84651	-0.000985543					
64.3	34.86654	-0.000983547					
64.4	34.88656	-0.000981764					
64.5	34.90656	-0.000979769					
64.6	34.92656	-0.000978005					
64.7	34.94656	-0.000976036					
64.8	34.96657	-0.000974116					
64.9	34.98657	-0.000972343					
65	35.00657	-0.000970366					
65.1	35.0266	-0.000968439					
65.2	35.04663	-0.00096657					
65.3	35.06665	-0.000964703					
65.4	35.08669	-0.000962719					
65.5	35.10675	-0.000960833					
65.6	35.12681	-0.000958944					
65.7	35.14688	-0.000957003					
65.8	35.16692	-0.000955069					
65.9	35.18695	-0.000953182					
66	35.207	-0.00095139					
66.1	35.22704	-0.000949356					
66.2	35.24709	-0.000947501					
66.3	35.26713	-0.000945697					
66.4	35.28719	-0.000943708					
66.5	35.30723	-0.000941786					
66.6	35.32727	-0.000939812					
66.7	35.34733	-0.000937998					
66.8	35.36738	-0.000936016					
66.9	35.3874	-0.000934127					
67	35.40743	-0.000932183					
67.1	35.42745	-0.000930271					
67.2	35.44746	-0.000928366					
67.3	35.46749	-0.000926325					
67.4	35.48749	-0.000924514					
67.5	35.50748	-0.000922506					
67.6	35.52746	-0.000920595					
67.7	35.54745	-0.000918649					
67.8	35.56744	-0.000916733					
67.9	35.58744	-0.000914825					
68	35.60747	-0.000912753					
68.1	35.62747	-0.000910843					
68.2	35.64744	-0.000909009					
68.3	35.66742	-0.000906973					
68.4	35.68738	-0.000904989					
68.5	35.70734	-0.000903124					
68.6	35.72732	-0.000901139					
68.7	35.74727	-0.000899188					
68.8	35.76724	-0.000897245					
68.9	35.7872	-0.000895336					
69	35.80716	-0.000893377					
69.1	35.82716	-0.000891356					
69.2	35.84712	-0.000889472					
69.3	35.86705	-0.000887547					
69.4	35.88701	-0.000885449					
69.5	35.90701	-0.00088361					
69.6	35.927	-0.000881652					
69.7	35.94699	-0.000879664					
69.8	35.96695	-0.000877644					
69.9	35.98692	-0.000875681					
70	36.00694	-0.000873708					
70.1	36.02689	-0.00087174					
70.2	36.04689	-0.000869729					
70.3	36.06687	-0.000867711					
70.4	36.08688	-0.000865797					
70.5	36.10689	-0.000863723					
70.6	36.12687	-0.000861718					
70.7	36.14688	-0.000859697					
70.8	36.16684	-0.000857731					
70.9	36.18683	-0.000855715					
71	36.20684	-0.00085369					
71.1	36.22685	-0.000851768					
71.2	36.24682	-0.000849752					
71.3	36.26689	-0.000847692					
71.4	36.28694	-0.000845669					
71.5	36.30698	-0.00084365					
71.6	36.327	-0.000841505					
71.7	36.34701	-0.000839449					
71.8	36.36704	-0.000837408					
71.9	36.38706	-0.000835204					
72	36.40708	-0.000833235					
72.1	36.4271	-0.000831045					
72.2	36.44712	-0.000829044					
72.3	36.46715	-0.00082693					
72.4	36.48719	-0.000824798					
72.5	36.50719	-0.000822729					
72.6	36.5272	-0.000820552					
72.7	36.5472	-0.000818488					
72.8	36.56722	-0.000816347					
72.9	36.58725	-0.000814325					
73	36.60728	-0.000812121					
73.1	36.62728	-0.000810082					
73.2	36.64727	-0.000807975					
73.3	36.66727	-0.00080576					
73.4	36.68723	-0.000803862					
73.5	36.7072	-0.000801692					
73.6	36.72718	-0.000799674					
73.7	36.74716	-0.000797543					
73.8	36.76712	-0.000795565					
73.9	36.78709	-0.000793436					
74	36.80705	-0.000791304					
74.1	36.82698	-0.000789378					
74.2	36.84694	-0.000787191					
74.3	36.86689	-0.00078523					
74.4	36.88682	-0.000783003					
74.5	36.90675	-0.000781088					
74.6	36.92673	-0.000778891					
74.7	36.94667	-0.000776814					
74.8	36.96662	-0.000774606					
74.9	36.98655	-0.000772459					
75	37.00646	-0.000770338					
75.1	37.0264	-0.000768108					
75.2	37.04634	-0.000766104					
75.3	37.06629	-0.000763837					
75.4	37.08622	-0.000761818					
75.5	37.10615	-0.000759527					
75.6	37.12607	-0.000757468					
75.7	37.14599	-0.000755305					
75.8	37.16592	-0.000753075					
75.9	37.18589	-0.000750949					
76	37.20585	-0.000748715					
76.1	37.22579	-0.000746634					
76.2	37.24576	-0.000744288					
76.3	37.2657	-0.00074215					
76.4	37.28567	-0.000740022					
76.5	37.30564	-0.000737754					
76.6	37.32561	-0.000735618					
76.7	37.34556	-0.00073343					
76.8	37.36555	-0.00073132					
76.9	37.38557	-0.000728977					
77	37.40555	-0.000726914					
77.1	37.42558	-0.000724648					
77.2	37.4456	-0.000722491					
77.3	37.46561	-0.00072029					
77.4	37.48563	-0.000717996					
77.5	37.50566	-0.000715912					
77.6	37.5257	-0.000713677					
77.7	37.54574	-0.00071146					
77.8	37.56578	-0.000709268					
77.9	37.58582	-0.000707001					
78	37.60584	-0.000704913					
78.1	37.62586	-0.000702628					
78.2	37.64591	-0.000700505					
78.3	37.66593	-0.000698293					
78.4	37.68597	-0.000696121					
78.5	37.706	-0.000693832					
78.6	37.72599	-0.000691749					
78.7	37.74601	-0.000689548					
78.8	37.76604	-0.000687316					
78.9	37.78603	-0.000685141					
79	37.80603	-0.000682877					
79.1	37.82606	-0.000680728					
79.2	37.84607	-0.000678456					
79.3	37.86608	-0.00067623					
79.4	37.8861	-0.000674084					
79.5	37.90612	-0.000671868					
79.6	37.9261	-0.000669534					
79.7	37.94607	-0.000667375					
79.8	37.96605	-0.000665189					
79.9	37.98604	-0.000663009					
80	38.00602	-0.000660664					
80.1	38.02598	-0.000658559					
80.2	38.04597	-0.000656324					
80.3	38.06593	-0.000654035					
80.4	38.08591	-0.000651808					
80.5	38.10587	-0.000649668					
80.6	38.12586	-0.000647472					
80.7	38.14585	-0.000645264					
80.8	38.16583	-0.000643015					
80.9	38.18583	-0.000640816					
81	38.20584	-0.000638683					
81.1	38.22582	-0.000636411					
81.2	38.24578	-0.000634299					
81.3	38.26575	-0.000632054					
81.4	38.2857	-0.000629806					
81.5	38.30567	-0.000627604					
81.6	38.32562	-0.000625432					
81.7	38.34558	-0.000623247					
81.8	38.36557	-0.00062097					
81.9	38.38555	-0.000618841					
82	38.40553	-0.000616529					
82.1	38.42554	-0.000614479					
82.2	38.44555	-0.000612047					
82.3	38.46556	-0.000609939					
82.4	38.48558	-0.000607758					
82.5	38.50558	-0.000605453					
82.6	38.52556	-0.000603216					
82.7	38.54557	-0.000600996					
82.8	38.56556	-0.000598844					
82.9	38.58555	-0.000596471					
83	38.60552	-0.000594382					
83.1	38.62549	-0.000592103					
83.2	38.64549	-0.000589872					
83.3	38.66547	-0.000587526					
83.4	38.68546	-0.000585286					
83.5	38.70544	-0.000583035					
83.6	38.72543	-0.000580653					
83.7	38.74545	-0.000578414					
83.8	38.76545	-0.000576072					
83.9	38.78543	-0.000573881					
84	38.80541	-0.000571472					
84.1	38.82538	-0.000569224					
84.2	38.84536	-0.000566973					
84.3	38.86531	-0.000564574					
84.4	38.88527	-0.000562387					
84.5	38.90524	-0.000560083					
84.6	38.92522	-0.000557842					
84.7	38.94519	-0.000555517					
84.8	38.96514	-0.00055328					
84.9	38.9851	-0.000551023					
85	39.00508	-0.000548772					
85.1	39.02505	-0.000546582					
85.2	39.04502	-0.000544278					
85.3	39.06497	-0.000542134					
85.4	39.08492	-0.000539822					
85.5	39.10489	-0.000537612					
85.6	39.12486	-0.00053534					
85.7	39.14481	-0.000533176					
85.8	39.16476	-0.000530883					
85.9	39.18469	-0.000528534					
86	39.20463	-0.000526252					
86.1	39.22456	-0.000523919					
86.2	39.2445	-0.000521582					
86.3	39.26443	-0.000519253					
86.4	39.2844	-0.000517046					
86.5	39.30438	-0.000514606					
86.6	39.32435	-0.000512304					
86.7	39.34434	-0.000509952					
86.8	39.36432	-0.00050759					
86.9	39.38433	-0.000505308					
87	39.40433	-0.000502846					
87.1	39.42432	-0.000500635					
87.2	39.44432	-0.000498257					
87.3	39.46434	-0.000495898					
87.4	39.48436	-0.000493462					
87.5	39.50437	-0.00049113					
87.6	39.52438	-0.00048889					
87.7	39.5444	-0.000486436					
87.8	39.56443	-0.000484067					
87.9	39.58448	-0.000481701					
88	39.60455	-0.000479397					
88.1	39.6246	-0.000476956					
88.2	39.64465	-0.000474601					
88.3	39.66468	-0.000472274					
88.4	39.68474	-0.000469931					
88.5	39.70479	-0.000467533					
88.6	39.72482	-0.000465124					
88.7	39.74484	-0.000462829					
88.8	39.76484	-0.000460357					
88.9	39.78484	-0.000458071					
89	39.80483	-0.000455685					
89.1	39.82485	-0.0004534					
89.2	39.84486	-0.000451007					
89.3	39.86488	-0.000448645					
89.4	39.88492	-0.000446337					
89.5	39.90494	-0.000443896					
89.6	39.92494	-0.000441577					
89.7	39.94495	-0.000439264					
89.8	39.96497	-0.000436858					
89.9	39.98496	-0.000434522					
90	40.00496	-0.000432132					
90.1	40.02494	-0.000429782					
90.2	40.04495	-0.000427471					
90.3	40.06495	-0.00042509					
90.4	40.08494	-0.000422722					
90.5	40.10493	-0.000420381					
90.6	40.1249	-0.000418072					
90.7	40.14488	-0.000415645					
90.8	40.16488	-0.000413342					
90.9	40.18487	-0.000410927					
91	40.20486	-0.000408603					
91.1	40.22486	-0.000406177					
91.2	40.24484	-0.000403832					
91.3	40.26481	-0.000401553					
91.4	40.28476	-0.000399269					
91.5	40.30473	-0.000396919					
91.6	40.3247	-0.000394512					
91.7	40.34468	-0.000392337					
91.8	40.36464	-0.000389969					
91.9	40.38463	-0.000387601					
92	40.40461	-0.000385333					
92.1	40.42461	-0.000382987					
92.2	40.44459	-0.000380752					
92.3	40.46456	-0.000378344					
92.4	40.48458	-0.000376059					
92.5	40.50458	-0.000373699					
92.6	40.52459	-0.000371464					
92.7	40.5446	-0.000369109					
92.8	40.56461	-0.000366863					
92.9	40.58463	-0.000364527					
93	40.60465	-0.000362163					
93.1	40.6247	-0.000359891					
93.2	40.6447	-0.000357584					
93.3	40.6647	-0.000355289					
93.4	40.68472	-0.000352908					
93.5	40.70471	-0.000350576					
93.6	40.72471	-0.000348362					
93.7	40.74471	-0.000345969					
93.8	40.76471	-0.00034363					
93.9	40.78469	-0.000341295					
94	40.80464	-0.00033901					
94.1	40.82463	-0.000336571					
94.2	40.84459	-0.000334185					
94.3	40.86459	-0.000331858					
94.4	40.88457	-0.000329453					
94.5	40.90454	-0.000327069					
94.6	40.92449	-0.000324727					
94.7	40.94445	-0.00032242					
94.8	40.96439	-0.000319923					
94.9	40.98435	-0.000317592					
95	41.00431	-0.000315205					
95.1	41.02425	-0.000312903					
95.2	41.04419	-0.000310476					
95.3	41.06414	-0.000308088					
95.4	41.0841	-0.00030581					
95.5	41.10406	-0.000303403					
95.6	41.12402	-0.000301082					
95.7	41.14398	-0.000298698					
95.8	41.16393	-0.000296531					
95.9	41.18388	-0.000294225					
96	41.20382	-0.000291787					
96.1	41.22377	-0.000289542					
96.2	41.24374	-0.000287227					
96.3	41.26374	-0.000284896					
96.4	41.2837	-0.000282566					
96.5	41.3037	-0.00028028					
96.6	41.32367	-0.000277862					
96.7	41.34368	-0.000275472					
96.8	41.36369	-0.000273075					
96.9	41.38372	-0.0002707					
97	41.40371	-0.000268328					
97.1	41.4237	-0.000265824					
97.2	41.44372	-0.000263494					
97.3	41.46374	-0.000261126					
97.4	41.48377	-0.000258705					
97.5	41.50379	-0.000256235					
97.6	41.52382	-0.000253871					
97.7	41.54386	-0.000251534					
97.8	41.5639	-0.000248904					
97.9	41.58393	-0.000246614					
98	41.60398	-0.000244136					
98.1	41.62401	-0.000241782					
98.2	41.64407	-0.000239272					
98.3	41.66409	-0.000236888					
98.4	41.6841	-0.000234457					
98.5	41.70414	-0.000232015					
98.6	41.72417	-0.000229582					
98.7	41.7442	-0.000227115					
98.8	41.7642	-0.000224715					
98.9	41.7842	-0.000222252					
99	41.80421	-0.000219788					
99.1	41.82422	-0.0002174					
99.2	41.84424	-0.000214988					
99.3	41.86423	-0.000212504					
99.4	41.88424	-0.000210014					
99.5	41.90426	-0.000207695					
99.6	41.92429	-0.000205293					
99.7	41.94429	-0.000202797					
99.8	41.9643	-0.000200391					
99.9	41.98432	-0.000198054					
100	42.00433	-0.000195572					
100.1	42.02436	-0.000193163					
100.2	42.04439	-0.000190768					
100.3	42.06441	-0.00018836					
100.4	42.08441	-0.00018588					
100.5	42.1044	-0.000183508					
100.6	42.12441	-0.000181115					
100.7	42.1444	-0.000178617					
100.8	42.1644	-0.000176166					
100.9	42.18441	-0.000173771					
101	42.20442	-0.000171364					
101.1	42.22442	-0.000168899					
101.2	42.24444	-0.000166498					
101.3	42.26446	-0.000164096					
101.4	42.28446	-0.000161738					
101.5	42.30446	-0.000159274					
101.6	42.32444	-0.000156841					
101.7	42.34442	-0.000154479					
101.8	42.36442	-0.000152135					
101.9	42.38442	-0.000149693					
102	42.40441	-0.000147339					
102.1	42.42441	-0.000145009					
102.2	42.44441	-0.000142649					
102.3	42.46442	-0.00014022					
102.4	42.48438	-0.00013784					
102.5	42.50439	-0.000135499					
102.6	42.52438	-0.000133154					
102.7	42.5444	-0.000130693					
102.8	42.56438	-0.000128371					
102.9	42.58438	-0.000126084					
103	42.60433	-0.000123607					
103.1	42.6243	-0.00012126					
103.2	42.64426	-0.000118889					
103.3	42.66423	-0.00011656					
103.4	42.6842	-0.000114165					
103.5	42.70417	-0.000111769					
103.6	42.72416	-0.000109421					
103.7	42.74412	-0.000107097					
103.8	42.76408	-0.000104756					
103.9	42.78404	-0.000102325					
104	42.80397	-9.99607E-05					
104.1	42.82392	-9.75808E-05					
104.2	42.84387	-9.51484E-05					
104.3	42.86383	-9.27287E-05					
104.4	42.88379	-9.0312E-05					
104.5	42.90374	-8.78142E-05					
104.6	42.92371	-8.54615E-05					
104.7	42.94367	-8.29674E-05					
104.8	42.96361	-8.05352E-05					
104.9	42.98358	-7.81585E-05					
105	43.00354	-7.56067E-05					
105.1	43.02353	-7.3233E-05					
105.2	43.0435	-7.07325E-05					
105.3	43.06348	-6.82821E-05					
105.4	43.08346	-6.59055E-05					
105.5	43.10344	-6.34477E-05					
105.6	43.12341	-6.09308E-05					
105.7	43.14337	-5.85773E-05					
105.8	43.16336	-5.61738E-05					
105.9	43.18333	-5.37101E-05					
106	43.20331	-5.13077E-05					
106.1	43.2233	-4.88236E-05					
106.2	43.2433	-4.65464E-05					
106.3	43.26327	-4.40735E-05					
106.4	43.28324	-4.1644E-05					
106.5	43.30325	-3.92891E-05					
106.6	43.32325	-3.68832E-05					
106.7	43.34325	-3.44162E-05					
106.8	43.36325	-3.20099E-05					
106.9	43.38328	-2.95145E-05					
107	43.40329	-2.70156E-05					
107.1	43.42333	-2.4534E-05					
107.2	43.44338	-2.19586E-05					
107.3	43.4634	-1.95144E-05					
107.4	43.4834	-1.69651E-05					
107.5	43.50341	-1.45203E-05					
107.6	43.52343	-1.19324E-05					
107.7	43.54348	-9.39811E-06					
107.8	43.56349	-6.97371E-06					
107.9	43.58352	-4.44388E-06					
108	43.60356	-1.86541E-06					
108.1	43.62361	6.26198E-07					
108.2	43.64364	3.11636E-06					
108.3	43.66368	5.68884E-06					
108.4	43.68373	8.19048E-06					
108.5	43.70377	1.07145E-05					
108.6	43.7238	1.31655E-05					
108.7	43.74382	1.56829E-05					
108.8	43.76384	1.83066E-05					
108.9	43.78387	2.08225E-05					
109	43.80387	2.33384E-05					
109.1	43.82389	2.58153E-05					
109.2	43.84388	2.84787E-05					
109.3	43.86389	3.09517E-05					
109.4	43.8839	3.34458E-05					
109.5	43.90394	3.59085E-05					
109.6	43.92396	3.85045E-05					
109.7	43.94396	4.10606E-05					
109.8	43.964	4.35243E-05					
109.9	43.98403	4.60306E-05					
110	44.00406	4.85465E-05					
110.1	44.02409	5.10645E-05					
110.2	44.0441	5.35277E-05					
110.3	44.06414	5.60908E-05					
110.4	44.08419	5.85714E-05					
110.5	44.10423	6.1068E-05					
110.6	44.12427	6.35452E-05					
110.7	44.1443	6.59942E-05					
110.8	44.16434	6.85655E-05					
110.9	44.18438	7.10382E-05					
111	44.20441	7.35792E-05					
111.1	44.22444	7.59587E-05					
111.2	44.24447	7.85742E-05					
111.3	44.26448	8.1024E-05					
111.4	44.28454	8.34488E-05					
111.5	44.30459	8.6024E-05					
111.6	44.32461	8.85268E-05					
111.7	44.34464	9.09998E-05					
111.8	44.36467	9.34117E-05					
111.9	44.38468	9.59672E-05					
112	44.40468	9.83419E-05					
112.1	44.4247	0.000100902					
112.2	44.44469	0.000103174					
112.3	44.46467	0.000105718					
112.4	44.48464	0.000108209					
112.5	44.50458	0.000110631					
112.6	44.52451	0.000113023					
112.7	44.54444	0.000115441					
112.8	44.56436	0.000118008					
112.9	44.58432	0.000120439					
113	44.60428	0.00012292					
113.1	44.62423	0.000125256					
113.2	44.64417	0.000127803					
113.3	44.66409	0.00013029					
113.4	44.68404	0.000132636					
113.5	44.70396	0.000135103					
113.6	44.72389	0.000137556					
113.7	44.74382	0.000140061					
113.8	44.76373	0.000142371					
113.9	44.78367	0.000144918					
114	44.80359	0.00014729					
114.1	44.82352	0.000149823					
114.2	44.84347	0.00015221					
114.3	44.86341	0.000154707					
114.4	44.88336	0.000157204					
114.5	44.90331	0.000159724					
114.6	44.92327	0.000162282					
114.7	44.94324	0.000164784					
114.8	44.96321	0.000167398					
