#EXPORTTYPE:DATA SINGLE							
#FILE:C.ngb-sla							
#FORMAT:NETZSCH5							
#FTYPE:ANSI							
#IDENTITY:C-2							
#DECIMAL:POINT							
#SEPARATOR:SEMICOLON							
#MTYPE:DIL							
#INSTRUMENT:NETZSCH DIL 402SE							
#PROJECT:1							
#DATE/TIME:10.12.2019 18:53							
#CORR. FILE:							
#TEMPCAL:TCALZERO.TMX							
#LABORATORY:1							
#OPERATOR:1							
#REMARK:							
#SAMPLE:C-2							
#SAMPLE LENGTH /mm:23.86							
#MATERIAL:Ã’¥…							
#MEASMODE:Standard Expansion							
#M.RANGE /¶Ãm:20000							
#CORR. CODE:010							
#RANGE:-110°„C/5.0(K/min)/200°„C							
#SEGMENT:S1/1							
#SEG. 1:-110°„C/5.0(K/min)/200°„C							
							
##Temp./°„C	Time/min	dL/Lo					
55.8	33.17001	0.001192172					
55.9	33.18998	0.001192313					
56	33.20995	0.001192432					
56.1	33.22991	0.001192453					
56.2	33.24989	0.00119252					
56.3	33.26984	0.001192528					
56.4	33.2898	0.001192703					
56.5	33.30979	0.00119261					
56.6	33.32976	0.001192719					
56.7	33.34974	0.001192748					
56.8	33.36971	0.001192856					
56.9	33.38969	0.001192809					
57	33.40965	0.001192841			57	0.001192841	
57.1	33.42963	0.001192895			108	-0.000324331	
57.2	33.4496	0.001192924			51	-0.001517172	-2.97485E-05
57.3	33.46956	0.001192915					
57.4	33.48954	0.00119287					
57.5	33.50949	0.001192957					
57.6	33.52943	0.001192909					
57.7	33.54939	0.001192923					
57.8	33.56934	0.001192835					
57.9	33.58929	0.001192855					
58	33.60925	0.001192764					
58.1	33.62922	0.001192789					
58.2	33.64916	0.001192666					
58.3	33.66914	0.001192647					
58.4	33.6891	0.001192639					
58.5	33.70908	0.001192537					
58.6	33.72904	0.001192467					
58.7	33.749	0.001192351					
58.8	33.76898	0.00119235					
58.9	33.78895	0.001192219					
59	33.80892	0.00119213					
59.1	33.82889	0.001192051					
59.2	33.84886	0.001191999					
59.3	33.86882	0.001191812					
59.4	33.88881	0.001191768					
59.5	33.9088	0.001191558					
59.6	33.92884	0.00119149					
59.7	33.94885	0.001191383					
59.8	33.96884	0.001191263					
59.9	33.98885	0.001191048					
60	34.00886	0.001190874					
60.1	34.02887	0.001190796					
60.2	34.0489	0.001190565					
60.3	34.06894	0.001190386					
60.4	34.08897	0.001190198					
60.5	34.10904	0.001190067					
60.6	34.12908	0.001189819					
60.7	34.14913	0.001189629					
60.8	34.16918	0.001189385					
60.9	34.18921	0.001189255					
61	34.20926	0.001189032					
61.1	34.22932	0.001188718					
61.2	34.24938	0.001188502					
61.3	34.26943	0.001188214					
61.4	34.28947	0.001188039					
61.5	34.30951	0.00118772					
61.6	34.32953	0.001187511					
61.7	34.34956	0.001187167					
61.8	34.36959	0.001186928					
61.9	34.38962	0.001186613					
62	34.40965	0.001186219					
62.1	34.42968	0.001185974					
62.2	34.44969	0.001185645					
62.3	34.4697	0.001185325					
62.4	34.4897	0.001184966					
62.5	34.50969	0.00118467					
62.6	34.52966	0.00118426					
62.7	34.54964	0.001184022					
62.8	34.56962	0.00118356					
62.9	34.58959	0.001183119					
63	34.60957	0.001182768					
63.1	34.62954	0.001182445					
63.2	34.6495	0.001182031					
63.3	34.66948	0.001181592					
63.4	34.68946	0.001181261					
63.5	34.70943	0.001180713					
63.6	34.7294	0.001180273					
63.7	34.74937	0.001179845					
63.8	34.76933	0.001179409					
63.9	34.78932	0.001178894					
64	34.80929	0.001178411					
64.1	34.82928	0.001177961					
64.2	34.84928	0.001177486					
64.3	34.86925	0.001176943					
64.4	34.88922	0.001176456					
64.5	34.90919	0.001175897					
64.6	34.92917	0.001175376					
64.7	34.94916	0.001174847					
64.8	34.96916	0.001174243					
64.9	34.98915	0.001173705					
65	35.00914	0.001173106					
65.1	35.02914	0.001172561					
65.2	35.04916	0.001172					
65.3	35.06915	0.001171325					
65.4	35.08913	0.001170691					
65.5	35.10913	0.001170108					
65.6	35.12914	0.001169556					
65.7	35.14915	0.001168727					
65.8	35.16918	0.00116817					
65.9	35.18919	0.001167541					
66	35.20918	0.001166848					
66.1	35.22919	0.001166075					
66.2	35.24921	0.001165427					
66.3	35.26922	0.001164768					
66.4	35.28924	0.001164076					
66.5	35.30925	0.001163316					
66.6	35.32929	0.001162562					
66.7	35.34931	0.001161801					
66.8	35.3693	0.00116105					
66.9	35.38932	0.001160267					
67	35.40933	0.001159465					
67.1	35.42935	0.00115875					
67.2	35.44934	0.001157852					
67.3	35.46935	0.001157046					
67.4	35.48937	0.001156209					
67.5	35.5094	0.001155435					
67.6	35.5294	0.001154465					
67.7	35.54936	0.001153665					
67.8	35.56936	0.001152719					
67.9	35.58936	0.001151959					
68	35.60939	0.001150987					
68.1	35.62942	0.001150053					
68.2	35.64942	0.001149071					
68.3	35.66939	0.001148173					
68.4	35.68941	0.00114728					
68.5	35.70942	0.001146122					
68.6	35.72943	0.001145243					
68.7	35.74943	0.001144155					
68.8	35.76945	0.001143238					
68.9	35.78948	0.001142109					
69	35.8095	0.001141031					
69.1	35.82952	0.001140045					
69.2	35.84955	0.001138891					
69.3	35.86959	0.001137793					
69.4	35.8896	0.001136637					
69.5	35.90961	0.001135602					
69.6	35.92963	0.001134426					
69.7	35.94969	0.001133235					
69.8	35.96975	0.0011321					
69.9	35.98978	0.001130884					
70	36.00979	0.001129716					
70.1	36.02983	0.001128476					
70.2	36.04985	0.001127225					
70.3	36.0699	0.00112586					
70.4	36.08996	0.001124717					
70.5	36.10996	0.001123355					
70.6	36.12998	0.001122084					
70.7	36.15001	0.001120688					
70.8	36.17004	0.001119418					
70.9	36.19004	0.001117982					
71	36.21004	0.001116593					
71.1	36.23005	0.001115183					
71.2	36.25002	0.001113793					
71.3	36.27003	0.0011124					
71.4	36.29002	0.001110878					
71.5	36.31002	0.001109436					
71.6	36.33003	0.001107904					
71.7	36.35005	0.00110645					
71.8	36.37002	0.001104869					
71.9	36.39003	0.001103211					
72	36.41003	0.001101705					
72.1	36.43003	0.001100163					
72.2	36.44999	0.001098406					
72.3	36.46999	0.001096796					
72.4	36.48997	0.001095236					
72.5	36.50996	0.001093399					
72.6	36.52994	0.001091711					
72.7	36.54995	0.001090004					
72.8	36.56993	0.00108816					
72.9	36.58993	0.001086421					
73	36.60994	0.001084581					
73.1	36.62994	0.001082756					
73.2	36.64995	0.001080861					
73.3	36.66996	0.001079026					
73.4	36.68996	0.001077127					
73.5	36.70995	0.001075212					
73.6	36.72996	0.001073223					
73.7	36.74994	0.001071228					
73.8	36.76993	0.001069324					
73.9	36.78992	0.001067255					
74	36.80989	0.001065159					
74.1	36.82987	0.00106326					
74.2	36.84984	0.001061009					
74.3	36.86985	0.001058999					
74.4	36.88982	0.001056757					
74.5	36.90979	0.001054769					
74.6	36.92976	0.001052544					
74.7	36.94975	0.001050329					
74.8	36.96971	0.001048057					
74.9	36.9897	0.001045802					
75	37.00966	0.001043551					
75.1	37.02963	0.001041211					
75.2	37.04962	0.00103897					
75.3	37.06959	0.001036651					
75.4	37.08955	0.00103444					
75.5	37.10954	0.001032034					
75.6	37.12954	0.001029642					
75.7	37.14952	0.001027266					
75.8	37.16952	0.001025019					
75.9	37.18951	0.00102256					
76	37.20954	0.001020003					
76.1	37.22957	0.001017436					
76.2	37.2496	0.001014831					
76.3	37.26965	0.001012423					
76.4	37.28967	0.001009644					
76.5	37.30971	0.001007042					
76.6	37.32974	0.001004304					
76.7	37.3498	0.001001688					
76.8	37.36985	0.000998814					
76.9	37.38992	0.000996041					
77	37.40998	0.00099323					
77.1	37.43007	0.000990393					
77.2	37.45013	0.000987514					
77.3	37.47018	0.000984664					
77.4	37.49027	0.000981822					
77.5	37.51036	0.000978854					
77.6	37.53043	0.000975966					
77.7	37.55049	0.000972975					
77.8	37.57058	0.000970116					
77.9	37.59065	0.000967092					
78	37.61071	0.000964019					
78.1	37.63076	0.000961045					
78.2	37.6508	0.000958008					
78.3	37.67083	0.000954929					
78.4	37.69087	0.000951822					
78.5	37.71092	0.000948756					
78.6	37.73094	0.000945517					
78.7	37.75098	0.000942396					
78.8	37.77099	0.000939223					
78.9	37.791	0.000935868					
79	37.81101	0.000932637					
79.1	37.831	0.000929308					
79.2	37.85099	0.000926089					
79.3	37.87097	0.000922637					
79.4	37.89096	0.000919263					
79.5	37.91091	0.000915697					
79.6	37.93089	0.000912157					
79.7	37.95086	0.000908572					
79.8	37.97082	0.000905037					
79.9	37.99078	0.000901414					
80	38.01076	0.000897762					
80.1	38.03073	0.000894105					
80.2	38.05069	0.000890318					
80.3	38.07066	0.000886601					
80.4	38.09063	0.000882823					
80.5	38.11059	0.000879006					
80.6	38.13057	0.000875095					
80.7	38.15054	0.000871128					
80.8	38.1705	0.000867123					
80.9	38.19049	0.000863182					
81	38.21045	0.000859008					
81.1	38.23042	0.000854961					
81.2	38.25039	0.000850799					
81.3	38.27038	0.000846604					
81.4	38.29038	0.000842239					
81.5	38.31035	0.000838045					
81.6	38.33035	0.000833693					
81.7	38.35033	0.000829346					
81.8	38.37033	0.000824915					
81.9	38.39032	0.000820408					
82	38.41032	0.000816023					
82.1	38.4303	0.000811498					
82.2	38.45031	0.00080702					
82.3	38.47033	0.000802421					
82.4	38.49035	0.000798064					
82.5	38.51034	0.000793575					
82.6	38.53035	0.000788923					
82.7	38.55036	0.000784089					
82.8	38.57039	0.000779414					
82.9	38.59043	0.000774502					
83	38.61047	0.000769642					
83.1	38.63052	0.000764817					
83.2	38.65054	0.000759854					
83.3	38.67057	0.000754969					
83.4	38.69058	0.000749983					
83.5	38.71064	0.000745118					
83.6	38.73067	0.000740151					
83.7	38.75069	0.000735275					
83.8	38.77074	0.00073028					
83.9	38.79078	0.000725283					
84	38.81084	0.000720313					
84.1	38.83086	0.000715182					
84.2	38.8509	0.000710164					
84.3	38.87093	0.000704898					
84.4	38.89095	0.000699826					
84.5	38.91096	0.00069461					
84.6	38.93099	0.000689355					
84.7	38.95098	0.00068394					
84.8	38.97101	0.00067868					
84.9	38.99101	0.000673313					
85	39.011	0.000667901					
85.1	39.03099	0.000662454					
85.2	39.05098	0.000656912					
85.3	39.07099	0.000651566					
85.4	39.09101	0.000645882					
85.5	39.11101	0.000640314					
85.6	39.13101	0.000634601					
85.7	39.15102	0.000628939					
85.8	39.17102	0.000623194					
85.9	39.19101	0.000617431					
86	39.21098	0.00061162					
86.1	39.23097	0.000605837					
86.2	39.25098	0.000599936					
86.3	39.27097	0.000594038					
86.4	39.29097	0.000588061					
86.5	39.31096	0.000582121					
86.6	39.33097	0.000576115					
86.7	39.35098	0.000570221					
86.8	39.371	0.000564433					
86.9	39.39099	0.000558634					
87	39.41101	0.000552591					
87.1	39.43102	0.000546584					
87.2	39.45103	0.000540434					
87.3	39.47105	0.000534301					
87.4	39.49105	0.000528187					
87.5	39.51106	0.00052202					
87.6	39.53108	0.000515911					
87.7	39.55107	0.000509882					
87.8	39.57107	0.000503841					
87.9	39.59105	0.000497707					
88	39.61103	0.000491604					
88.1	39.631	0.000485493					
88.2	39.65098	0.000479326					
88.3	39.67095	0.000473152					
88.4	39.69093	0.000466886					
88.5	39.71091	0.000460689					
88.6	39.73087	0.00045445					
88.7	39.75083	0.00044803					
88.8	39.77078	0.000441736					
88.9	39.79074	0.000435272					
89	39.81069	0.000429007					
89.1	39.83064	0.000422355					
89.2	39.8506	0.000416031					
89.3	39.87057	0.000409439					
89.4	39.89052	0.000403007					
89.5	39.91044	0.000396295					
89.6	39.93039	0.000389833					
89.7	39.95034	0.000383146					
89.8	39.97032	0.000376555					
89.9	39.99029	0.000369953					
90	40.01023	0.000363294					
90.1	40.03021	0.000356621					
90.2	40.0502	0.000350015					
90.3	40.07016	0.000343531					
90.4	40.09012	0.000336938					
90.5	40.11008	0.000330734					
90.6	40.13004	0.000324343					
90.7	40.15001	0.000317875					
90.8	40.16999	0.000311291					
90.9	40.18998	0.000304762					
91	40.20996	0.000298118					
91.1	40.22994	0.000291527					
91.2	40.2499	0.000284966					
91.3	40.26987	0.000278511					
91.4	40.28982	0.000272253					
91.5	40.30978	0.000265807					
91.6	40.32977	0.000259481					
91.7	40.34973	0.000252957					
91.8	40.36968	0.000246689					
91.9	40.38963	0.00024028					
92	40.40958	0.000233992					
92.1	40.42955	0.000227619					
92.2	40.4495	0.000221142					
92.3	40.46945	0.000214773					
92.4	40.48942	0.000208326					
92.5	40.50936	0.000201912					
92.6	40.52931	0.000195463					
92.7	40.54926	0.000189169					
92.8	40.56921	0.000182827					
92.9	40.58913	0.000176439					
93	40.60905	0.000170094					
93.1	40.62897	0.000163774					
93.2	40.64888	0.000157464					
93.3	40.66882	0.00015109					
93.4	40.68874	0.000144973					
93.5	40.70867	0.000138746					
93.6	40.7286	0.00013263					
93.7	40.7485	0.000126435					
93.8	40.76843	0.000120443					
93.9	40.78833	0.00011437					
94	40.80822	0.000108438					
94.1	40.82813	0.000102755					
94.2	40.84805	9.69953E-05					
94.3	40.86794	9.12203E-05					
94.4	40.88783	8.53576E-05					
94.5	40.9077	7.94181E-05					
94.6	40.92756	7.36776E-05					
94.7	40.94744	6.78745E-05					
94.8	40.96731	6.20986E-05					
94.9	40.98722	5.64073E-05					
95	41.0071	5.0786E-05					
95.1	41.02699	4.51922E-05					
95.2	41.04686	3.96983E-05					
95.3	41.06676	3.41862E-05					
95.4	41.08665	2.87735E-05					
95.5	41.10654	2.32589E-05					
95.6	41.12645	1.79071E-05					
95.7	41.14635	1.24052E-05					
95.8	41.16626	7.01697E-06					
95.9	41.18616	1.66823E-06					
96	41.20609	-3.64922E-06					
96.1	41.22604	-9.03659E-06					
96.2	41.24597	-1.43407E-05					
96.3	41.26591	-1.96582E-05					
96.4	41.28586	-2.49311E-05					
96.5	41.30582	-3.02025E-05					
96.6	41.32581	-3.54375E-05					
96.7	41.34578	-4.05974E-05					
96.8	41.36574	-4.57643E-05					
96.9	41.38572	-5.08614E-05					
97	41.40568	-5.59389E-05					
97.1	41.42566	-0.000061045					
97.2	41.44562	-6.60346E-05					
97.3	41.46563	-7.11574E-05					
97.4	41.48561	-7.60614E-05					
97.5	41.50557	-8.1052E-05					
97.6	41.52554	-8.58731E-05					
97.7	41.5455	-9.07311E-05					
97.8	41.56546	-9.54358E-05					
97.9	41.58541	-0.000100279					
98	41.60538	-0.000104917					
98.1	41.62532	-0.000109538					
98.2	41.64525	-0.000114129					
98.3	41.66518	-0.000118696					
98.4	41.6851	-0.000123122					
98.5	41.70503	-0.000127442					
98.6	41.72494	-0.000131671					
98.7	41.74485	-0.000135755					
98.8	41.76478	-0.000140094					
98.9	41.7847	-0.000144208					
99	41.80458	-0.000148391					
99.1	41.82448	-0.000152476					
99.2	41.8444	-0.000156664					
99.3	41.8643	-0.000160688					
99.4	41.88416	-0.000164593					
99.5	41.90405	-0.000168647					
99.6	41.92396	-0.000172539					
99.7	41.94385	-0.000176355					
99.8	41.96374	-0.00018012					
99.9	41.98364	-0.000183887					
100	42.00353	-0.000187414					
100.1	42.02342	-0.000190986					
100.2	42.04331	-0.000194542					
100.3	42.06323	-0.000198005					
100.4	42.08315	-0.000201558					
100.5	42.10307	-0.000204889					
100.6	42.12297	-0.000208279					
100.7	42.14288	-0.000211473					
100.8	42.1628	-0.000214793					
100.9	42.18269	-0.000217912					
101	42.20262	-0.000221057					
101.1	42.22256	-0.000224262					
101.2	42.24249	-0.000227063					
101.3	42.26243	-0.000230187					
101.4	42.28238	-0.000233094					
101.5	42.30235	-0.00023608					
101.6	42.32227	-0.000238812					
101.7	42.34223	-0.000241792					
101.8	42.36218	-0.000244584					
101.9	42.38213	-0.000247286					
102	42.40208	-0.000250014					
102.1	42.42203	-0.000252602					
102.2	42.442	-0.000255237					
102.3	42.46196	-0.000257721					
102.4	42.48191	-0.000260336					
102.5	42.50187	-0.000262667					
102.6	42.5218	-0.000265275					
102.7	42.54175	-0.000267584					
102.8	42.56173	-0.000269832					
102.9	42.58171	-0.000272049					
103	42.60167	-0.00027423					
103.1	42.62162	-0.000276347					
103.2	42.64156	-0.00027832					
103.3	42.6615	-0.000280407					
103.4	42.68143	-0.000282376					
103.5	42.70134	-0.000284276					
103.6	42.72127	-0.000286089					
103.7	42.74121	-0.000287959					
103.8	42.76113	-0.000289863					
103.9	42.78106	-0.000291585					
104	42.80098	-0.000293241					
104.1	42.82089	-0.000294905					
104.2	42.84082	-0.000296413					
104.3	42.86073	-0.000298063					
104.4	42.88064	-0.000299548					
104.5	42.90056	-0.000300996					
104.6	42.92049	-0.000302394					
104.7	42.94043	-0.000303785					
104.8	42.96036	-0.000305074					
104.9	42.98026	-0.000306415					
105	43.00017	-0.000307499					
105.1	43.02012	-0.000308773					
105.2	43.04005	-0.000309889					
105.3	43.06	-0.000311047					
105.4	43.07994	-0.000312113					
105.5	43.09988	-0.000312997					
105.6	43.11982	-0.000314044					
105.7	43.13976	-0.000314823					
105.8	43.15972	-0.000315766					
105.9	43.17965	-0.000316487					
106	43.19961	-0.000317321					
106.1	43.21955	-0.000318					
106.2	43.23952	-0.000318873					
106.3	43.25949	-0.000319539					
106.4	43.27946	-0.0003201					
106.5	43.29941	-0.000320755					
106.6	43.31937	-0.000321159					
106.7	43.33931	-0.000321653					
106.8	43.35925	-0.000322047					
106.9	43.37921	-0.000322521					
107	43.3992	-0.00032302					
107.1	43.41916	-0.000323298					
107.2	43.43912	-0.000323533					
107.3	43.45907	-0.000323807					
107.4	43.47903	-0.000323955					
107.5	43.49901	-0.000324193					
107.6	43.51899	-0.000324304					
107.7	43.53898	-0.000324355					
107.8	43.55894	-0.000324403					
107.9	43.57892	-0.000324343					
108	43.59894	-0.000324331					
108.1	43.61895	-0.000324296					
108.2	43.63894	-0.000324244					
108.3	43.65894	-0.0003245					
108.4	43.67891	-0.00032446					
108.5	43.6989	-0.000324431					
108.6	43.71887	-0.000324109					
108.7	43.73886	-0.00032398					
108.8	43.75886	-0.000323736					
108.9	43.77884	-0.000323651					
109	43.79882	-0.000323332					
109.1	43.81877	-0.000323039					
109.2	43.83875	-0.000322679					
109.3	43.85872	-0.000322148					
109.4	43.87871	-0.00032185					
109.5	43.89869	-0.000321165					
109.6	43.91865	-0.000320698					
109.7	43.93863	-0.000320078					
109.8	43.95862	-0.000319417					
109.9	43.97861	-0.000318771					
110	43.99858	-0.000318205					
110.1	44.01853	-0.000317588					
110.2	44.03848	-0.000316845					
110.3	44.05844	-0.000316186					
110.4	44.0784	-0.000315307					
110.5	44.09836	-0.000314645					
110.6	44.11837	-0.000313637					
110.7	44.13834	-0.000312871					
110.8	44.15832	-0.000312056					
110.9	44.17831	-0.000311106					
111	44.19829	-0.000310178					
111.1	44.21829	-0.000309275					
111.2	44.23828	-0.000308312					
111.3	44.25825	-0.000307221					
111.4	44.27824	-0.000306162					
111.5	44.29821	-0.000305037					
111.6	44.3182	-0.000304033					
111.7	44.33819	-0.000302846					
111.8	44.35816	-0.000301805					
111.9	44.37814	-0.000300704					
112	44.3981	-0.00029953					
112.1	44.41809	-0.000298321					
112.2	44.43808	-0.000297099					
112.3	44.45809	-0.000295898					
112.4	44.47808	-0.00029461					
112.5	44.49809	-0.000293267					
112.6	44.51811	-0.000292048					
112.7	44.5381	-0.000290759					
112.8	44.5581	-0.000289504					
112.9	44.57811	-0.000288072					
113	44.59813	-0.000286828					
113.1	44.61816	-0.000285494					
113.2	44.63817	-0.000284152					
113.3	44.6582	-0.000282726					
113.4	44.67824	-0.000281315					
113.5	44.69826	-0.000279922					
113.6	44.71831	-0.000278468					
113.7	44.73833	-0.000277175					
113.8	44.75837	-0.000275746					
113.9	44.77841	-0.000274269					
114	44.79845	-0.000272782					
114.1	44.81848	-0.000271229					
114.2	44.83849	-0.000269632					
114.3	44.8585	-0.000268277					
114.4	44.87853	-0.00026663					
114.5	44.89852	-0.000265068					
114.6	44.91852	-0.000263571					
114.7	44.93852	-0.00026195					
114.8	44.95852	-0.000260434					
114.9	44.97848	-0.000258739					
115	44.99847	-0.000257171					
115.1	45.01844	-0.000255536					
115.2	45.03842	-0.000254007					
115.3	45.05843	-0.000252207					
115.4	45.07842	-0.000250735					
115.5	45.09841	-0.000249094					
115.6	45.11841	-0.000247399					
115.7	45.13838	-0.000245727					
115.8	45.15835	-0.000244017					
115.9	45.17831	-0.000242363					
116	45.19827	-0.000240553					
116.1	45.21825	-0.000238847					
116.2	45.23826	-0.00023711					
116.3	45.25824	-0.00023547					
116.4	45.27822	-0.000233735					
116.5	45.29824	-0.000231916					
116.6	45.31823	-0.000230387					
116.7	45.33823	-0.000228506					
116.8	45.35822	-0.000226743					
116.9	45.37821	-0.000225051					
117	45.39821	-0.000223326					
117.1	45.41821	-0.000221447					
117.2	45.43822	-0.000219763					
117.3	45.45823	-0.000217938					
117.4	45.47822	-0.000216052					
117.5	45.49822	-0.000214379					
117.6	45.51821	-0.000212413					
117.7	45.5382	-0.000210658					
117.8	45.55819	-0.000208765					
117.9	45.57823	-0.000206977					
118	45.59825	-0.000205032					
118.1	45.61827	-0.000203174					
118.2	45.63829	-0.000201435					
118.3	45.65828	-0.000199423					
118.4	45.6783	-0.000197586					
118.5	45.69828	-0.000195586					
118.6	45.71828	-0.000193829					
118.7	45.73831	-0.000191795					
118.8	45.7583	-0.000189928					
118.9	45.77831	-0.000188069					
119	45.79833	-0.000186086					
119.1	45.81833	-0.000184189					
119.2	45.83833	-0.000182149					
119.3	45.85833	-0.000180315					
119.4	45.87832	-0.000178298					
119.5	45.89832	-0.000176379					
119.6	45.91833	-0.000174401					
119.7	45.93837	-0.00017241					
119.8	45.9584	-0.000170383					
119.9	45.97844	-0.000168368					
120	45.99844	-0.000166356					
120.1	46.01847	-0.000164332					
120.2	46.03851	-0.000162245					
120.3	46.05852	-0.000160249					
120.4	46.07856	-0.00015822					
120.5	46.09861	-0.000156144					
120.6	46.11866	-0.000154113					
120.7	46.1387	-0.000152041					
120.8	46.15874	-0.000149958					
120.9	46.17881	-0.000147956					
121	46.19886	-0.000145684					
121.1	46.2189	-0.000143756					
121.2	46.23898	-0.000141659					
121.3	46.25903	-0.000139561					
121.4	46.27908	-0.00013737					
121.5	46.29912	-0.000135456					
121.6	46.31916	-0.000133343					
121.7	46.33919	-0.000131255					
121.8	46.35921	-0.000129107					
121.9	46.37921	-0.000127127					
122	46.39922	-0.000125081					
122.1	46.41925	-0.000123063					
122.2	46.43927	-0.000120974					
122.3	46.45927	-0.000118951					
122.4	46.47928	-0.000116875					
122.5	46.49929	-0.000114781					
122.6	46.5193	-0.000112685					
122.7	46.5393	-0.000110598					
122.8	46.5593	-0.000108455					
122.9	46.57929	-0.000106361					
123	46.59928	-0.000104068					
123.1	46.61928	-0.000101981					
123.2	46.63926	-9.97553E-05					
123.3	46.65926	-9.76287E-05					
123.4	46.67923	-9.54426E-05					
123.5	46.69922	-9.3282E-05					
123.6	46.71922	-9.11324E-05					
123.7	46.7392	-8.89162E-05					
123.8	46.75919	-8.67342E-05					
123.9	46.77919	-8.45781E-05					
124	46.79922	-8.24216E-05					
124.1	46.81923	-8.01238E-05					
124.2	46.83925	-7.79764E-05					
124.3	46.85923	-7.58066E-05					
124.4	46.87924	-7.35431E-05					
124.5	46.89924	-7.13497E-05					
124.6	46.91923	-6.91029E-05					
124.7	46.93924	-6.69553E-05					
124.8	46.95926	-6.46631E-05					
124.9	46.97928	-6.24868E-05					
125	46.9993	-6.02204E-05					
125.1	47.01933	-5.80055E-05					
125.2	47.03936	-5.56908E-05					
125.3	47.05941	-5.3429E-05					
125.4	47.07946	-5.12789E-05					
125.5	47.0995	-4.89601E-05					
125.6	47.11954	-4.67443E-05					
125.7	47.13958	-4.44484E-05					
125.8	47.15965	-4.22921E-05					
125.9	47.1797	-4.00037E-05					
126	47.19975	-3.77176E-05					
126.1	47.2198	-3.55461E-05					
126.2	47.23983	-3.32292E-05					
126.3	47.25987	-3.10347E-05					
126.4	47.27994	-2.87337E-05					
126.5	47.29998	-2.65149E-05					
126.6	47.32004	-2.42405E-05					
126.7	47.34009	-2.20267E-05					
126.8	47.36012	-1.97079E-05					
126.9	47.38017	-1.75598E-05					
127	47.40023	-1.5256E-05					
127.1	47.42024	-1.2979E-05					
127.2	47.44028	-1.06428E-05					
127.3	47.46031	-8.45946E-06					
127.4	47.48034	-6.27907E-06					
127.5	47.50038	-3.88307E-06					
127.6	47.52041	-1.74968E-06					
127.7	47.54043	5.25544E-07					
127.8	47.56045	2.73904E-06					
127.9	47.58044	4.97061E-06					
128	47.60044	7.3062E-06					
128.1	47.62041	9.51314E-06					
128.2	47.64039	1.17825E-05					
128.3	47.66037	1.39532E-05					
128.4	47.68035	1.63869E-05					
128.5	47.70033	1.84927E-05					
128.6	47.72031	2.08219E-05					
128.7	47.74028	2.29926E-05					
128.8	47.76027	2.51715E-05					
128.9	47.78026	2.73761E-05					
129	47.80024	2.95679E-05					
129.1	47.8202	3.18368E-05					
129.2	47.8402	3.4048E-05					
129.3	47.86017	3.62791E-05					
129.4	47.88015	3.84007E-05					
129.5	47.90011	4.06417E-05					
129.6	47.92008	4.28758E-05					
129.7	47.94005	4.51161E-05					
129.8	47.96005	4.73546E-05					
129.9	47.98002	4.96172E-05					
130	48.00003	5.18359E-05					
130.1	48.02002	5.39837E-05					
130.2	48.04004	5.62368E-05					
130.3	48.06005	5.83991E-05					
130.4	48.08005	6.07207E-05					
130.5	48.10007	6.28538E-05					
130.6	48.1201	6.50426E-05					
130.7	48.14014	6.73072E-05					
130.8	48.16017	6.95744E-05					
130.9	48.18018	7.17841E-05					
131	48.20018	7.39332E-05					
131.1	48.2202	7.62823E-05					
131.2	48.24025	7.84232E-05					
131.3	48.26028	8.06624E-05					
131.4	48.28032	8.30015E-05					
131.5	48.30035	8.52914E-05					
131.6	48.32041	8.7534E-05					
131.7	48.34045	8.98331E-05					
131.8	48.36048	9.22359E-05					
131.9	48.38053	9.44211E-05					
132	48.40056	9.68121E-05					
132.1	48.4206	9.90072E-05					
132.2	48.44059	0.000101343					
132.3	48.46059	0.000103695					
132.4	48.48061	0.000105954					
132.5	48.5006	0.000108223					
132.6	48.5206	0.000110605					
132.7	48.5406	0.000112898					
132.8	48.5606	0.00011504					
132.9	48.58059	0.000117432					
133	48.6006	0.000119652					
133.1	48.62061	0.000121902					
133.2	48.64062	0.000124102					
133.3	48.66061	0.000126379					
133.4	48.68059	0.000128664					
133.5	48.70059	0.000130857					
133.6	48.72059	0.000133107					
133.7	48.74058	0.000135305					
133.8	48.76058	0.000137675					
133.9	48.78059	0.000139883					
134	48.80057	0.000142199					
134.1	48.82058	0.000144492					
134.2	48.84058	0.000146893					
134.3	48.86063	0.0001492					
134.4	48.88067	0.000151557					
134.5	48.90072	0.000153929					
134.6	48.92076	0.000156252					
134.7	48.94077	0.000158604					
134.8	48.9608	0.000160868					
134.9	48.98083	0.000163305					
135	49.00087	0.000165615					
135.1	49.02092	0.000167953					
135.2	49.04096	0.000170284					
135.3	49.06098	0.000172723					
135.4	49.08101	0.000175115					
135.5	49.10105	0.000177502					
135.6	49.1211	0.000179728					
135.7	49.14113	0.000182105					
135.8	49.16118	0.000184636					
135.9	49.18122	0.000186845					
136	49.20126	0.000189303					
136.1	49.2213	0.000191718					
136.2	49.24136	0.000194125					
136.3	49.26139	0.000196496					
136.4	49.28141	0.000198879					
136.5	49.30145	0.000201348					
136.6	49.32148	0.000203626					
136.7	49.34151	0.000206153					
136.8	49.36157	0.000208484					
136.9	49.38159	0.000210877					
137	49.40162	0.000213195					
137.1	49.42163	0.000215482					
137.2	49.44166	0.000218003					
137.3	49.46168	0.000220299					
137.4	49.48171	0.000222754					
137.5	49.50173	0.000224982					
137.6	49.52176	0.000227499					
137.7	49.54179	0.000229883					
137.8	49.5618	0.000232188					
